x,y,r,g,b,opacity
50,82,215,220,244,0.5843137254901961
51,82,213,219,244,0.596078431372549
52,82,209,215,241,0.611764705882353
53,82,210,216,242,0.6313725490196078
54,82,207,213,241,0.6509803921568628
55,82,202,208,237,0.6745098039215687
56,82,202,209,240,0.7019607843137254
57,82,204,211,241,0.7019607843137254
58,82,213,219,245,0.615686274509804
59,82,229,233,248,0.396078431372549
60,82,246,247,252,0.1450980392156863
61,82,254,254,255,0.00784313725490196
26,83,250,250,252,0.047058823529411764
27,83,223,225,235,0.21568627450980393
28,83,178,182,203,0.45098039215686275
29,83,137,144,173,0.6392156862745098
30,83,116,124,156,0.7294117647058823
31,83,110,119,151,0.7450980392156863
32,83,116,124,157,0.7333333333333333
33,83,126,133,163,0.7098039215686275
34,83,134,140,171,0.6901960784313725
35,83,140,148,178,0.6784313725490196
36,83,145,152,181,0.6627450980392157
37,83,144,150,179,0.6509803921568628
38,83,142,150,178,0.6392156862745098
39,83,143,149,177,0.6313725490196078
40,83,145,151,179,0.6235294117647059
41,83,147,153,181,0.6196078431372549
42,83,149,155,183,0.611764705882353
43,83,153,160,186,0.611764705882353
44,83,161,168,195,0.615686274509804
45,83,182,188,215,0.615686274509804
46,83,198,204,231,0.6196078431372549
47,83,202,208,236,0.6274509803921569
48,83,205,212,238,0.6392156862745098
49,83,205,212,239,0.6470588235294118
50,83,200,207,235,0.6588235294117647
51,83,198,204,233,0.6745098039215687
52,83,195,202,231,0.6941176470588235
53,83,196,204,234,0.7137254901960784
54,83,199,206,237,0.7058823529411765
55,83,205,212,239,0.6431372549019608
56,83,219,224,245,0.49411764705882355
57,83,236,238,250,0.27450980392156865
58,83,249,250,253,0.08627450980392157
29,84,244,245,248,0.07450980392156863
30,84,218,220,230,0.2196078431372549
31,84,182,186,204,0.4
32,84,149,154,179,0.5647058823529412
33,84,128,134,164,0.6705882352941176
34,84,116,124,157,0.7215686274509804
35,84,115,122,155,0.7372549019607844
36,84,116,125,158,0.7411764705882353
37,84,122,129,161,0.7294117647058823
38,84,124,131,163,0.7215686274509804
39,84,124,131,163,0.7098039215686275
40,84,126,133,164,0.6980392156862745
41,84,124,131,161,0.6980392156862745
42,84,122,129,161,0.6980392156862745
43,84,121,128,158,0.7058823529411765
44,84,122,129,162,0.7019607843137254
45,84,135,142,173,0.7019607843137254
46,84,163,170,201,0.7058823529411765
47,84,181,188,219,0.7137254901960784
48,84,189,197,228,0.7215686274509804
49,84,192,199,230,0.7215686274509804
50,84,193,200,231,0.7098039215686275
51,84,197,204,233,0.6666666666666666
52,84,206,213,238,0.5803921568627451
53,84,221,225,244,0.4392156862745098
54,84,236,238,250,0.26666666666666666
55,84,247,248,253,0.10980392156862745
56,84,254,254,255,0.01568627450980392
32,85,250,251,252,0.03137254901960784
33,85,237,238,242,0.10588235294117647
34,85,218,220,230,0.20784313725490197
35,85,198,201,215,0.3215686274509804
36,85,182,186,205,0.4196078431372549
37,85,170,175,198,0.5098039215686274
38,85,159,165,190,0.5725490196078431
39,85,150,157,184,0.6078431372549019
40,85,144,151,179,0.6352941176470588
41,85,142,150,178,0.6549019607843137
42,85,144,151,179,0.6627450980392157
43,85,143,150,179,0.6627450980392157
44,85,142,150,178,0.6392156862745098
45,85,153,159,185,0.615686274509804
46,85,167,174,199,0.5764705882352941
47,85,192,197,220,0.5215686274509804
48,85,214,218,237,0.44313725490196076
49,85,227,230,245,0.34509803921568627
50,85,236,238,249,0.23921568627450981
51,85,245,246,252,0.12941176470588237
52,85,251,252,254,0.047058823529411764
